date,HSol,AzSol,AngInc,AngProf,GlobHor,DiffHor,BeamHor,T Amb,WindVel,GlobInc,BeamInc,DifSInc,Alb Inc,GlobEff,BeamEff,DiffEff,Alb_Eff,FTransp,FIAMGl,FIAMBm,FIAMDif,FIAMAlb,EArrRef,EArrNom,GIncLss,TempLss,ModQual,LIDLoss,MisLoss,OhmLoss,EArrMPP,EArUfix,EUnused,EArray,TExtON,TArray,DTArr,DTArrGl,IArray,UArray,ArrayON,OutConv,CnvLoss,CL Oper,CL Pmin,CL Vmin,CL Pmax,CL Vmax,SOCmean,SOC Beg,SOC End,ChargON,DischON,U Batt,UBatCh,UBatDis,IBatCh,IBatDis,IBEffL,IBGass,IBSelf,EBatCh,EBatDis,EBatLss,EBatEff,ESOCBal,WeCycle,WeState,MGass,E Avail,E Load,E User,I User,SolFrac,E Miss,T LOL,Pr LOL,EffArrR,EffArrC,EffSysR,EffSysC,EffBatI,EffBatE,Yr,Yu,Ya,Yf,Lu,Lc,Ls,Lur,Lcr,Lsr,PR
04/05/90 20:00,0,0,90,0,0,0,0,12.91,2.5999,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.91,0,0,0,0,0,0,0,0,0,0,0,0.7707,0.7802,0.7613,0,1,51.076,0,51.076,0,13.573,0,0,0.0157,0,0.6933,0.0347,0.0347,-0.7279,0.0012,97.36,0,0,0.6927,0.6927,13.562,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4635,0,0,-3.4635,1,1,1,1
04/05/90 21:00,0,0,90,0,0,0,0,11.97,1.6,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.97,0,0,0,0,0,0,0,0,0,0,0,0.7517,0.7613,0.7421,0,1,51.119,0,51.119,0,13.562,0,0,0.0156,0,0.6933,0.0346,0.0346,-0.7279,0.0013,97.359,0,0,0.6927,0.6927,13.551,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4635,0,0,-3.4635,1,1,1,1
04/05/90 22:00,0,0,90,0,0,0,0,11.02,1.7999,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.02,0,0,0,0,0,0,0,0,0,0,0,0.7324,0.7421,0.7228,0,1,51.162,0,51.162,0,13.55,0,0,0.0154,0,0.6933,0.0346,0.0346,-0.7278,0.0013,97.357,0,0,0.6927,0.6927,13.539,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4635,0,0,-3.4635,1,1,1,1
04/05/90 23:00,0,0,90,0,0,0,0,10.08,1.3999,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.08,0,0,0,0,0,0,0,0,0,0,0,0.7202,0.7228,0.7177,0,1,51.304,0,51.304,0,3.7568,0,0,0.0153,0,0.1927,-0.0048,-0.0048,-0.1879,0.0003,97.357,0,0,0.1927,0.1927,3.756,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9635,0,0,-0.9635,1,1,1,1
05/05/90 00:00,0,0,90,0,0,0,0,9.5402,1.2999,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.5402,0,0,0,0,0,0,0,0,0,0,0,0.7152,0.7177,0.7127,0,1,51.354,0,51.354,0,3.7532,0,0,0.0152,0,0.1927,-0.0048,-0.0048,-0.1879,0.0003,97.356,0,0,0.1927,0.1927,3.7524,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9635,0,0,-0.9635,1,1,1,1
05/05/90 01:00,0,0,90,0,0,0,0,8.9798,1.2,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.9798,0,0,0,0,0,0,0,0,0,0,0,0.7101,0.7127,0.7076,0,1,51.406,0,51.406,0,3.7494,0,0,0.0151,0,0.1927,-0.0049,-0.0049,-0.1879,0.0003,97.356,0,0,0.1927,0.1927,3.7486,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9635,0,0,-0.9635,1,1,1,1
05/05/90 02:00,0,0,90,0,0,0,0,8.69,0.9999,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.69,0,0,0,0,0,0,0,0,0,0,0,0.705,0.7076,0.7025,0,1,51.423,0,51.423,0,3.7482,0,0,0.0151,0,0.1927,-0.0049,-0.0049,-0.1879,0.0003,97.355,0,0,0.1927,0.1927,3.7474,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9635,0,0,-0.9635,1,1,1,1
05/05/90 03:00,0,0,90,0,0,0,0,8.4899,0.7001,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.4899,0,0,0,0,0,0,0,0,0,0,0,0.6999,0.7025,0.6973,0,1,51.427,0,51.427,0,3.7478,0,0,0.0151,0,0.1927,-0.0049,-0.0049,-0.1879,0.0003,97.355,0,0,0.1927,0.1927,3.747,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9635,0,0,-0.9635,1,1,1,1
05/05/90 04:00,2.0207,-114.79,90,175.19,0.8062,0.7994,0.0068,8.5,0.9999,0.633,-0.633,0.633,0,0,0,0,0,0.7851,1,1,1,1,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.5,0,0,0,0,0,0,0,0,0,0,0,0.6948,0.6973,0.6922,0,1,51.404,0,51.404,0,3.7495,0,0,0.0151,0,0.1927,-0.0049,-0.0049,-0.1879,0.0003,97.354,0,0,0.1927,0.1927,3.7487,1,0,0,0,0,0,1157.8,1326.4,0,0,0.0152,0.0152,0,0.9635,0,0.0152,-0.9635,0,1,-63.426,63.426
05/05/90 05:00,8.3709,-106.02,90,151.94,35.897,35.897,0,9.0201,0.7001,26.09,0,24.295,1.7948,24.382,0,22.688,1.6944,0.7268,0.9635,1,0.9627,0.9733,0.1252,0.1182,0.0202,-0.0067,-0.0013,0.0011,0.001,0.0014,0.1025,0.1025,0,0.1025,0,9.9382,0.9181,0.0377,1.6718,61.316,1,0.062,0.0405,0.0405,0,0,0,0,0.6905,0.6922,0.6888,0,1,51.326,0,51.326,0,2.5467,0,0,0.0151,0,0.1307,-0.0042,-0.0042,-0.1265,0.0002,97.354,0,0.062,0.1927,0.1927,3.7545,1,0,0,0,14.942,17.118,28.09,32.18,0,0,0.6261,0.6261,0.5125,0.9635,0,0.1136,-0.451,0,0.1815,-0.7202,1.5388
05/05/90 06:00,17.254,-94.392,85.126,103.85,116.39,112.2,4.1935,9.83,0.8999,80.587,1.2012,73.566,5.8197,74.733,0.5378,68.701,5.4942,0.6924,0.956,0.4615,0.9627,0.9733,0.3868,0.3623,0.0295,-0.0181,-0.0044,0.0036,0.0035,0.0056,0.3426,0.3426,0,0.3426,0,12.593,2.7627,0.037,5.3644,63.866,1,0.297,0.0456,0.0456,0,0,0,0,0.6902,0.6888,0.6915,1,0,51.25,51.25,0,2.0343,0,0.0399,0,0.0152,0.1043,0,0.0018,0.001,0.1025,0,97.353,0,0.297,0.1927,0.1927,3.76,1,0,0,0,16.168,18.522,9.094,10.418,113.97,-0.8023,1.9341,1.9341,1.713,0.9635,0,0.2211,0.7495,0,0.1143,0.3875,0.4982
05/05/90 07:00,26.276,-82.295,71.006,74.806,169.1,164.5,4.5975,10.8,0.4999,125.79,3.38,113.95,8.4549,117.34,2.9389,106.42,7.9819,0.7439,0.9617,0.8964,0.9627,0.9733,0.6038,0.5688,0.0314,-0.0227,-0.007,0.0057,0.0056,0.0106,0.5453,0.5453,0,0.5453,0,15.122,4.3222,0.0368,8.4705,64.374,1,0.501,0.0443,0.0443,0,0,0,0,0.6956,0.6915,0.6997,1,0,51.174,51.174,0,6.0219,0,0.118,0,0.0154,0.3082,0,0.0003,-0.0005,0.3079,0,97.352,0,0.501,0.1927,0.1927,3.7656,1,0,0,0,16.486,18.886,5.8262,6.6744,115.09,-0.271,3.0189,3.0189,2.7264,0.9635,0,0.2925,1.7629,0,0.0969,0.584,0.3192
05/05/90 08:00,35.021,-68.972,57.219,62.884,214.3,209.1,5.1985,11.66,0.4,164.96,4.9046,149.34,10.715,154.14,4.556,139.46,10.116,0.7698,0.9633,0.9577,0.9627,0.9733,0.7918,0.7472,0.031,-0.0232,-0.0092,0.0075,0.0074,0.0159,0.7178,0.7178,0,0.7178,0,17.332,5.6721,0.0368,11.143,64.416,1,0.6739,0.0439,0.0439,0,0,0,0,0.7062,0.6997,0.7126,1,0,51.129,51.129,0,9.4063,0,0.1844,0,0.0155,0.4809,0,-0.0046,-0.0054,0.4855,0,97.352,0,0.6739,0.1927,0.1927,3.7689,1,0,0,0,16.549,18.958,4.4426,5.0894,115.29,-0.1735,3.9591,3.9591,3.589,0.9635,0,0.37,2.6255,0,0.0935,0.6632,0.2434
05/05/90 09:00,42.938,-53.453,44.099,57.382,294.91,280.9,14.006,12.63,0.0999,236.86,14.765,207.35,14.745,221.6,14.041,193.64,13.92,0.8032,0.9645,0.9804,0.9627,0.9733,1.1369,1.0742,0.0278,-0.0183,-0.0133,0.0108,0.0107,0.028,1.0286,1.0286,0,1.0286,0,20.782,8.1524,0.0368,16.023,64.192,1,0.9851,0.0434,0.0434,0,0,0,0,0.7231,0.7126,0.7337,1,0,51.116,51.116,0,15.489,0,0.3036,0,0.0157,0.7917,0,-0.0164,-0.0172,0.8081,0,97.351,0,0.9851,0.1927,0.1927,3.7698,1,0,0,0,16.515,18.919,3.094,3.5445,115.43,-0.1054,5.6847,5.6847,5.1428,0.9635,0,0.5419,4.1793,0,0.0953,0.7352,0.1695
05/05/90 10:00,49.234,-34.708,32.482,54.674,357.8,336.8,21.006,13.57,0.1999,296.1,23.396,254.82,17.89,277.34,22.484,237.96,16.889,0.8276,0.9656,0.9907,0.9627,0.9733,1.4213,1.3444,0.0237,-0.0066,-0.0166,0.0134,0.0133,0.0404,1.2767,1.2767,0,1.2767,0,23.782,10.212,0.0368,20.019,63.776,1,1.2321,0.0446,0.0446,0,0,0,0,0.7475,0.7337,0.7614,1,0,51.131,51.131,0,20.304,0,0.398,0,0.0158,1.0382,0,-0.0319,-0.0327,1.0701,0,97.35,0,1.2321,0.1927,0.1927,3.7688,1,0,0,0,16.398,18.786,2.475,2.8353,115.49,-0.0804,7.1065,7.1065,6.3836,0.9635,0,0.7228,5.4201,0,0.1017,0.7627,0.1356
05/05/90 11:00,52.865,-12.447,24.614,53.519,386.9,360.4,26.497,14.39,0.1999,351.7,30.217,302.13,19.345,329.58,29.164,282.15,18.263,0.909,0.9661,0.995,0.9627,0.9733,1.6881,1.5976,0.0193,0.0099,-0.0196,0.0159,0.0157,0.054,1.5025,1.5025,0,1.5025,0,26.542,12.152,0.0369,23.728,63.321,1,1.4567,0.0458,0.0458,0,0,0,0,0.7782,0.7614,0.795,1,0,51.185,51.185,0,24.66,0,0.4833,0,0.016,1.2622,0,-0.0494,-0.0502,1.3116,0,97.35,0,1.4567,0.1927,0.1927,3.7648,1,0,0,0,16.247,18.613,2.0838,2.3872,115.52,-0.0662,8.4407,8.4407,7.5125,0.9635,0,0.9282,6.549,0,0.11,0.7759,0.1141
05/05/90 12:00,52.938,11.527,24.439,53.498,431.61,364.2,67.407,15.17,0.4999,404.27,76.902,305.78,21.58,380.16,74.228,285.56,20.373,0.9367,0.9695,0.9951,0.9627,0.9733,1.9405,1.8428,0.0148,0.0311,-0.0225,0.0182,0.018,0.0689,1.7144,1.7144,0,1.7144,0,29.209,14.039,0.0369,27.283,62.835,1,1.6644,0.0499,0.0499,0,0,0,0,0.8145,0.795,0.8339,1,0,51.277,51.277,0,28.647,0,0.5615,0.1261,0.0161,1.4689,0,-0.0621,-0.0694,1.531,0,97.349,0.0002,1.6644,0.1927,0.1927,3.758,1,0,0,0,16.128,18.476,1.8128,2.0767,115.03,-0.057,9.7024,9.7024,8.5718,0.9635,0,1.1306,7.6083,0,0.1165,0.7842,0.0993
05/05/90 13:00,49.432,33.905,32.084,54.604,401,354.9,46.096,15.7,0.0999,366.18,51.413,294.71,20.05,343.57,49.421,275.22,18.928,0.9132,0.9673,0.991,0.9627,0.9733,1.7577,1.6654,0.0181,0.0226,-0.0203,0.0165,0.0163,0.0579,1.5544,1.5544,0,1.5544,0,28.386,12.686,0.0369,24.716,62.891,1,1.5076,0.0468,0.0468,0,0,0,0,0.851,0.8339,0.8682,1,0,51.631,51.631,0,25.291,0,0.4957,0.176,0.016,1.3058,0,-0.0582,-0.0681,1.364,0,97.348,0.0002,1.5076,0.1927,0.1927,3.7322,1,0,0,0,16.144,18.494,2.0014,2.2928,114.71,-0.0645,8.7883,8.7883,7.7721,0.9635,0,1.0162,6.8086,0,0.1156,0.7747,0.1096
05/05/90 14:00,43.219,52.791,43.611,57.237,359.4,308.9,50.504,16.01,0.3001,319.84,53.399,248.47,17.97,299.81,50.81,232.03,16.965,0.8899,0.9664,0.9809,0.9627,0.9733,1.5352,1.4533,0.0219,0.0121,-0.0177,0.0144,0.0142,0.0461,1.3624,1.3624,0,1.3624,0,27.077,11.067,0.0369,21.623,63.01,1,1.3174,0.0451,0.0451,0,0,0,0,0.8825,0.8682,0.8968,1,0,52.389,52.389,0,21.258,0,0.4167,0.2886,0.016,1.1137,0,-0.0448,-0.0608,1.1585,0,97.347,0.0004,1.3174,0.1927,0.1927,3.6783,1,0,0,0,16.2,18.559,2.2913,2.625,113.91,-0.0768,7.6761,7.6761,6.8122,0.9635,0,0.8639,5.8487,0,0.1125,0.7619,0.1255
05/05/90 15:00,35.348,68.417,56.694,62.588,264.8,247.2,17.601,15.97,0.4,208.74,16.706,178.79,13.24,195.01,15.54,166.97,12.5,0.7883,0.9631,0.9589,0.9627,0.9733,1.0019,0.9453,0.0294,-0.007,-0.0115,0.0093,0.0093,0.0229,0.893,0.893,0,0.893,0,23.167,7.1975,0.0369,14.118,63.254,1,0.8495,0.0435,0.0435,0,0,0,0,0.9049,0.8968,0.913,1,0,52.934,52.934,0,12.329,0,0.2417,0.3891,0.016,0.6526,0,-0.0132,-0.0346,0.6658,0,97.346,0.0005,0.8495,0.1927,0.1927,3.6404,1,0,0,0,16.27,18.639,3.5109,4.022,111.69,-0.1324,5.0097,5.0097,4.4651,0.9635,0,0.5446,3.5016,0,0.1087,0.699,0.1923
05/05/90 16:00,26.624,81.805,70.463,74.127,169.49,165.2,4.2927,15.67,0.8999,126.27,3.2034,114.59,8.4747,117.81,2.7981,107.01,8.0006,0.745,0.9619,0.9005,0.9627,0.9733,0.6061,0.5711,0.0314,-0.0115,-0.0069,0.0056,0.0055,0.0107,0.5364,0.5364,0,0.5364,0,20.029,4.3587,0.037,8.5155,62.987,1,0.492,0.0443,0.0443,0,0,0,0,0.9166,0.913,0.9201,1,0,52.81,52.81,0,5.6559,0,0.1109,0.4387,0.016,0.2987,0,0.0099,-0.0142,0.2888,0,97.345,0.0006,0.492,0.1927,0.1927,3.6489,1,0,0,0,16.155,18.507,5.804,6.649,105.99,-0.2885,3.0304,3.0304,2.6818,0.9635,0,0.3486,1.7183,0,0.115,0.567,0.3179
05/05/90 17:00,17.604,93.935,84.573,102.2,107.4,106,1.4007,14.64,0.8999,75.937,0.438,70.129,5.3701,70.782,0.2215,65.491,5.0697,0.707,0.9609,0.5213,0.9627,0.9733,0.3645,0.3431,0.0291,-0.0107,-0.0041,0.0033,0.0033,0.0052,0.317,0.317,0,0.317,0,17.269,2.6296,0.0372,5.0778,62.437,1,0.2712,0.0458,0.0458,0,0,0,0,0.891,0.9201,0.8619,0,1,51.19,0,51.19,0,37.629,0,0,0.0161,0,1.9262,0.3499,0.3499,-2.2761,0.0046,97.341,0,0.2712,2.1927,2.1927,42.835,1,0,0,0,15.878,18.19,109.82,125.8,0,0,1.8225,1.8225,1.5852,10.963,0,0.2373,-9.3783,0,0.1302,-5.1459,6.0157
05/05/90 18:00,8.7089,105.57,90,150.29,55.505,51.297,4.2076,14.49,0.8,35.988,0,33.423,2.5649,33.634,0,31.212,2.4214,0.6484,0.9635,1,0.9627,0.9733,0.1727,0.163,0.023,-0.0059,-0.0018,0.0015,0.0015,0.002,0.1429,0.1429,0,0.1429,0,15.754,1.2637,0.0376,2.3552,60.658,1,0.0965,0.0463,0.0463,0,0,0,0,0.8607,0.8619,0.8595,0,1,51.336,0,51.336,0,1.8737,0,0,0.016,0,0.0962,-0.0027,-0.0027,-0.0935,0.0002,97.34,0,0.0965,0.1927,0.1927,3.7537,1,0,0,0,15.097,17.295,20.364,23.329,0,0,0.8637,0.8637,0.7143,0.9635,0,0.1494,-0.2492,0,0.173,-0.2885,1.1155
05/05/90 19:00,2.203,114.53,90,174.71,1.5987,1.5987,0,13.75,0.7001,1.2595,-1.2595,1.2595,0,0,0,0,0,0.7878,1,1,1,1,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.75,0,0,0,0,0,0,0,0,0,0,0,0.8501,0.8595,0.8408,0,1,51.305,0,51.305,0,13.512,0,0,0.0159,0,0.6932,0.0345,0.0345,-0.7278,0.0013,97.339,0,0,0.6927,0.6927,13.502,1,0,0,0,0,0,2091.7,2396.2,0,0,0.0302,0.0302,0,3.4635,0,0.0302,-3.4635,0,1,-114.58,114.58
05/05/90 20:00,0,0,90,0,0,0,0,12.47,0.8999,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.47,0,0,0,0,0,0,0,0,0,0,0,0.8313,0.8408,0.8218,0,1,51.394,0,51.394,0,13.489,0,0,0.0156,0,0.6932,0.0344,0.0344,-0.7276,0.0013,97.337,0,0,0.6927,0.6927,13.478,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4635,0,0,-3.4635,1,1,1,1
05/05/90 21:00,0,0,90,0,0,0,0,11.19,0.8999,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.19,0,0,0,0,0,0,0,0,0,0,0,0.8122,0.8218,0.8027,0,1,51.481,0,51.481,0,13.466,0,0,0.0154,0,0.6933,0.0342,0.0342,-0.7275,0.0013,97.336,0,0,0.6927,0.6927,13.455,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4635,0,0,-3.4635,1,1,1,1
05/05/90 22:00,0,0,90,0,0,0,0,9.9102,1.5001,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.9102,0,0,0,0,0,0,0,0,0,0,0,0.793,0.8027,0.7832,0,1,51.568,0,51.568,0,13.444,0,0,0.0153,0,0.6933,0.0341,0.0341,-0.7274,0.0013,97.335,0,0,0.6927,0.6927,13.433,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4635,0,0,-3.4635,1,1,1,1
05/05/90 23:00,0,0,90,0,0,0,0,8.63,1.9001,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.63,0,0,0,0,0,0,0,0,0,0,0,0.7807,0.7832,0.7782,0,1,51.754,0,51.754,0,3.7241,0,0,0.0151,0,0.1927,-0.0049,-0.0049,-0.1878,0.0003,97.334,0,0,0.1927,0.1927,3.7233,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9635,0,0,-0.9635,1,1,1,1
06/05/90 00:00,0,0,90,0,0,0,0,7.4698,2.3001,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.4698,0,0,0,0,0,0,0,0,0,0,0,0.7756,0.7782,0.773,0,1,51.886,0,51.886,0,3.7147,0,0,0.015,0,0.1927,-0.0049,-0.0049,-0.1878,0.0003,97.334,0,0,0.1927,0.1927,3.7139,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9635,0,0,-0.9635,1,1,1,1
06/05/90 01:00,0,0,90,0,0,0,0,6.2002,1.5001,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.2002,0,0,0,0,0,0,0,0,0,0,0,0.7704,0.773,0.7678,0,1,52.031,0,52.031,0,3.7043,0,0,0.0149,0,0.1927,-0.005,-0.005,-0.1877,0.0003,97.333,0,0,0.1927,0.1927,3.7035,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9635,0,0,-0.9635,1,1,1,1
06/05/90 02:00,0,0,90,0,0,0,0,5.5102,1.2,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.5102,0,0,0,0,0,0,0,0,0,0,0,0.7652,0.7678,0.7625,0,1,52.1,0,52.1,0,3.6995,0,0,0.0149,0,0.1927,-0.005,-0.005,-0.1877,0.0003,97.333,0,0,0.1927,0.1927,3.6987,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9635,0,0,-0.9635,1,1,1,1
06/05/90 03:00,0,0,90,0,0,0,0,5.0198,1.1001,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0198,0,0,0,0,0,0,0,0,0,0,0,0.7599,0.7625,0.7572,0,1,52.142,0,52.142,0,3.6965,0,0,0.0148,0,0.1927,-0.005,-0.005,-0.1877,0.0003,97.333,0,0,0.1927,0.1927,3.6957,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9635,0,0,-0.9635,1,1,1,1
06/05/90 04:00,2.1307,-115.14,90,174.99,3.1018,3.0992,0.0026,5.0102,1.6,2.4164,-2.4164,2.4164,0,0,0,0,0,0.779,1,1,1,1,0.0116,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0102,0,0,0,0,0,0,0,0,0,0,0,0.7546,0.7572,0.7519,0,1,52.121,0,52.121,0,3.698,0,0,0.0148,0,0.1927,-0.005,-0.005,-0.1877,0.0003,97.332,0,0,0.1927,0.1927,3.6972,1,0,0,0,0,0,303.28,347.44,0,0,0.058,0.058,0,0.9635,0,0.058,-0.9635,0,1,-16.614,16.614
06/05/90 05:00,8.611,-106.18,90,151.48,93.697,41.2,52.497,6.2899,1.9001,29.614,0,27.554,2.06,27.677,0,25.732,1.9448,0.3161,0.9635,1,0.9627,0.9733,0.1421,0.1342,0.0213,-0.009,-0.0015,0.0012,0.0012,0.0016,0.1194,0.1194,0,0.1194,0,7.3268,1.0369,0.0375,1.9119,62.444,1,0.0764,0.0429,0.0429,0,0,0,0,0.7503,0.7519,0.7488,0,1,51.944,0,51.944,0,2.2384,0,0,0.0149,0,0.1163,-0.0036,-0.0036,-0.1127,0.0002,97.332,0,0.0764,0.1927,0.1927,3.7097,1,0,0,0,15.331,17.564,24.747,28.349,0,0,0.7107,0.7107,0.5969,0.9635,0,0.1138,-0.3666,0,0.1601,-0.5158,1.3556
06/05/90 06:00,17.49,-94.566,85.152,104.18,227.29,68.903,158.39,8.0101,1.2999,107.73,44.539,51.827,11.365,78.93,19.802,48.399,10.729,0.474,0.7553,0.4583,0.9627,0.9733,0.5171,0.3826,0.0298,-0.0217,-0.0047,0.0038,0.0038,0.0061,0.3656,0.3656,0,0.3656,0,10.921,2.9113,0.0369,5.67,64.472,1,0.3201,0.0455,0.0455,0,0,0,0,0.7505,0.7488,0.7522,1,0,51.751,51.751,0,2.4614,0,0.0482,0,0.015,0.1274,0,0.0001,-0.0007,0.1273,0,97.331,0,0.3201,0.1927,0.1927,3.7236,1,0,0,0,12.905,14.784,6.8027,7.7931,118.79,-0.663,2.5855,2.5855,1.8278,0.9635,0,0.7578,0.8643,0,0.2931,0.3343,0.3727
06/05/90 07:00,26.512,-82.479,71.057,75.297,384.9,84,300.9,10.02,1.2,317.25,218.83,79.174,19.245,282.29,190.18,73.938,18.169,0.8242,0.9173,0.896,0.9627,0.9733,1.5228,1.3684,0.0233,-0.0253,-0.0171,0.0139,0.0137,0.0416,1.3184,1.3184,0,1.3184,0,20.382,10.362,0.0367,20.361,64.751,1,1.2736,0.0449,0.0449,0,0,0,0,0.767,0.7522,0.7818,1,0,51.687,51.687,0,20.886,0,0.4094,0,0.0153,1.0795,0,-0.0334,-0.0342,1.1129,0,97.331,0,1.2736,0.1927,0.1927,3.7282,1,0,0,0,15.805,18.106,2.31,2.6464,120.04,-0.0781,7.614,7.614,6.5921,0.9635,0,1.0219,5.6286,0,0.1342,0.7392,0.1265
06/05/90 08:00,35.264,-69.16,57.3,63.292,530.19,99.797,430.4,12.07,1.6,534.75,402.73,105.5,26.51,497.58,374.03,98.525,25.027,1.0086,0.9593,0.9574,0.9627,0.9733,2.5668,2.412,0.0045,0.0524,-0.0294,0.0238,0.0236,0.1099,2.2271,2.2271,0,2.2271,0,30.442,18.372,0.0369,35.406,62.903,1,2.1672,0.0599,0.0599,0,0,0,0,0.8087,0.7818,0.8356,1,0,51.739,51.739,0,38.06,0,0.746,0.1181,0.0156,1.9692,0,-0.1023,-0.1092,2.0715,0,97.33,0.0002,2.1672,0.1927,0.1927,3.7245,1,0,0,0,15.839,18.145,1.3705,1.57,119.74,-0.0429,12.834,12.834,11.136,0.9635,0,1.6983,10.172,0,0.1323,0.7926,0.0751
06/05/90 09:00,43.195,-53.631,44.223,57.725,651.4,123.4,528,14.02,1.6,721.72,552.79,136.36,32.57,683.7,525.61,127.34,30.748,1.108,0.9766,0.9802,0.9627,0.9733,3.4643,3.3142,-0.0071,0.1918,-0.0391,0.0317,0.0314,0.1956,2.9098,2.9098,0,2.9098,0,39.447,25.428,0.0372,47.999,60.623,1,2.8366,0.0732,0.0732,0,0,0,0,0.87,0.8356,0.9044,1,0,52.935,0,51.572,48.794,0,0.9564,0.319,0.0159,2.5829,0,-0.1792,-0.1792,2.7621,0,97.329,0.0004,2.8366,0.1927,0.1927,3.6403,1,0,0,0,15.333,17.566,1.0154,1.1633,119.34,-0.0334,17.321,17.321,14.549,0.9635,0,2.7722,13.586,0,0.16,0.7843,0.0556
06/05/90 10:00,49.509,-34.84,32.671,54.979,740.39,138.9,601.49,15.77,1.5001,860.73,665.78,157.93,37.02,822.17,639.74,147.49,34.949,1.1625,0.9847,0.9906,0.9627,0.9733,4.1315,3.9854,-0.0089,0.3447,-0.0456,0.037,0.0366,0.274,3.3476,3.3476,3.3476,0,0,46.541,30.771,0.0374,0,60,1,0,0,0,0,0,0,0,0.902,0.9044,0.8996,0,1,51.331,0,51.331,0,3.7548,0,0,0.016,0,0.1927,-0.0047,-0.0047,-0.188,0.0004,97.328,0,3.3476,0.1927,0.1927,3.7541,1,0,0,0,0,0,0.8514,0.9754,0,0,20.657,20.657,0,0.9635,16.738,20.657,-0.9635,0.8103,1,-0.0466,0.0466
06/05/90 11:00,53.152,-12.481,24.88,53.808,775.1,169.3,605.8,17.19,1.3999,915.17,686.77,189.65,38.755,876.45,662.76,177.11,36.587,1.1807,0.9873,0.9949,0.9627,0.9733,4.3928,4.2485,-0.0076,0.429,-0.0478,0.0387,0.0384,0.3092,3.4886,3.4886,3.4886,0,0,50.099,32.909,0.0375,0,60,1,0,0,0,0,0,0,0,0.8973,0.8996,0.8949,0,1,51.123,0,51.123,0,3.7701,0,0,0.016,0,0.1927,-0.0048,-0.0048,-0.188,0.0004,97.327,0,3.4886,0.1927,0.1927,3.7694,1,0,0,0,0,0,0.8008,0.9174,0,0,21.964,21.964,0,0.9635,17.443,21.964,-0.9635,0.7942,1,-0.0439,0.0439
